datetime,buyRatio,sellRatio,closingPrice
2025-11-24 12:00:00,62.35000000000001,37.64999999999999,
2025-11-24 13:00:00,62.492999999999995,37.507000000000005,
2025-11-24 14:00:00,62.5,37.5,
2025-11-24 15:00:00,61.863,38.137,
2025-11-24 16:00:00,60.297,39.703,
2025-11-24 17:00:00,61.253,38.747,
2025-11-24 18:00:00,57.737,42.263,
2025-11-24 19:00:00,57.687,42.313,
2025-11-24 20:00:00,57.397,42.603,
2025-11-24 21:00:00,57.9,42.1,
